smiles,BalabanJ,Chi0,Chi1n,Chi1v,Chi4n,EState_VSA1,EState_VSA2,EState_VSA9,FpDensityMorgan1,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,Kappa3,MinAbsEStateIndex,MolLogP,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumHAcceptors,NumHDonors,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA2,PEOE_VSA8,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState6,VSA_EState8,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_COO,fr_COO2,fr_C_O_noCOO,fr_C_S,fr_alkyl_halide,fr_bicyclic,fr_diazo,fr_ester,fr_ether,fr_imide,fr_ketone,fr_ketone_Topliss,fr_nitrile,fr_nitro,fr_oxazole,fr_para_hydroxylation,fr_piperzine,fr_quatN,fr_thiophene,fr_unbrch_alkane,Eea,Egb,Egc,Ei
*Oc1ccc(OC(=O)c2cc(OCCCCCCCCCCCC)c(C(*)=O)cc2OCCCCCCCCCCCC)cc1,1.9729669329460495,33.246219151486514,17.396500591611407,17.396500591611407,5.2510122423250944,5.969305287951849,6.286160523129555,19.31711625624085,0.5681818181818182,1.3863636363636365,0.631578947368421,-3.02,44,14.175762974147052,0.12807591182123934,11.037799999999988,0,6,0,0,2,6,0,28,0,0,0.0,0.0,0.0,28.906190624384497,12.255465811081404,0.0,0.0,142.2639068579015,13.213763929025836,47.52510539416365,22.99804733313562,19.31711625624085,0.0,25.46922974010724,0.0,0.0,162.97988420943915,0.0,17.24920727882835,0.0,26.20232216269868,5.4735150967589465,10.488607525052759,5.524066939950911,0,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,18,-99.0,-99.0,3.2519,-99.0
*CCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,3.290150537624828,17.88262259973711,8.462108410970146,8.462108410970146,2.0589664494662614,0.0,11.938610575903699,9.843390348640755,0.8181818181818182,1.9545454545454546,0.7777777777777778,-1.32,22,12.422895657738865,0.09470453136429002,4.742100000000004,0,4,0,0,0,4,0,16,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,83.97359667480276,6.606881964512918,12.152040213667762,0.0,0.0,0.0,18.545492540416618,19.432464716784395,0.0,77.04985947511214,6.923737199690624,5.580567572890709,0.0,22.507781046103233,4.801493364453241,0.0,2.110108874229375,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,-99.0,-99.0,6.0842,-99.0
*CCCCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,3.2174495376216052,22.12526328685639,11.462108410970144,11.462108410970144,3.119626621246083,0.0,11.938610575903699,9.843390348640755,0.6428571428571429,1.5357142857142858,0.8333333333333334,-1.32,28,18.062438437635738,0.09337497812407469,7.082700000000008,0,4,0,0,0,4,0,22,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,122.49852641235884,6.606881964512918,12.152040213667762,0.0,0.0,0.0,18.545492540416618,19.432464716784395,0.0,115.57478921266822,6.923737199690624,5.653222556729982,0.0,22.672742736115172,4.821332684731697,0.0,2.144678108800586,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,-99.0,-99.0,6.0336,-99.0
*CCCCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,3.2063299503055487,20.7110497244833,10.462108410970144,10.462108410970144,2.8274289716351024,0.0,24.780253821755714,9.843390348640755,0.6538461538461539,1.5384615384615385,0.8181818181818182,-1.32,26,16.16484583806446,0.19046568556929988,6.302500000000006,0,4,0,0,0,4,0,20,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,109.65688316650682,6.606881964512918,12.152040213667762,0.0,0.0,0.0,18.545492540416618,19.432464716784395,0.0,102.7331459668162,6.923737199690624,5.526502290898826,0.0,22.49885253443918,4.766102391082228,0.0,2.102785981515976,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,13,-99.0,-99.0,5.8517,-99.0
*Oc1c(C)cc(C2(c3cc(C)c(OC(=O)c4cc(C(*)=O)cc(C(C)(C)C)c4)c(C)c3)CC(C)CC(C)(C)C2)cc1C,1.8145605750235352,32.06818514289333,14.620133022977486,14.620133022977486,7.181245683054392,5.969305287951849,22.531131931319894,9.843390348640755,0.8292682926829268,1.8048780487804879,0.4594594594594595,-3.3999999999999995,41,5.581691626454148,0.15474462271134382,9.101880000000001,0,4,0,1,3,4,0,6,0,1,0.0,0.0,0.0,19.4324647167844,12.255465811081404,0.0,11.332896515558172,99.32981780447783,0.0,92.53563290450424,11.49902366656781,9.843390348640755,0.0,12.255465811081404,10.82998093879356,39.02784531432067,120.46502586033837,0.0,5.427001287430658,0.0,25.98980436550903,5.978747436178708,14.75110888746486,21.91971874466317,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.335,-99.0
*CCCCCCOC(=O)CC=CCC(=O)O*,3.396621293202456,13.639981912617825,5.462108410970146,5.462108410970146,1.0596620186687333,0.0,24.780253821755714,9.843390348640755,1.0625,2.4375,0.6666666666666666,-1.32,16,7.035789254477302,0.19347064814843518,2.4015000000000004,0,4,0,0,0,4,0,10,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,45.448666937246685,6.606881964512918,12.152040213667762,0.0,0.0,0.0,18.545492540416618,19.432464716784395,0.0,38.524929737556064,6.923737199690624,5.33068523794253,0.0,22.109792275752667,4.716958373012423,0.0,1.9913666786017354,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,-99.0,-99.0,5.811,-99.0
*CCCCCCCCOC(=O)CC=CCC(=O)O*,3.341887805222945,15.054195474990921,6.462108410970146,6.462108410970146,1.4132154092620066,0.0,24.780253821755714,9.843390348640755,0.9444444444444444,2.2222222222222223,0.7142857142857143,-1.32,18,8.788883929485472,0.19267676114919108,3.181700000000002,0,4,0,0,0,4,0,12,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,58.29031018309871,6.606881964512918,12.152040213667762,0.0,0.0,0.0,18.545492540416618,19.432464716784395,0.0,51.36657298340809,6.923737199690624,5.405629220851152,0.0,22.2319368863264,4.731199169821343,0.0,2.0382677886552116,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5,-99.0,-99.0,6.197,-99.0
*CCCCCCCCCCOC(=O)CC=CCC(=O)O*,3.2960968220464117,16.46840903736402,7.462108410970146,7.462108410970146,1.7667687998552803,0.0,24.780253821755714,9.843390348640755,0.85,2.0,0.75,-1.32,20,10.588586159032323,0.1919955717117241,3.9619000000000026,0,4,0,0,0,4,0,14,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,71.13195342895074,6.606881964512918,12.152040213667762,0.0,0.0,0.0,18.545492540416618,19.432464716784395,0.0,64.20821622926012,6.923737199690624,5.453211392302564,0.0,22.323486991151068,4.74256711327752,0.0,2.0654343025167954,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,-99.0,-99.0,6.0213,-99.0
*CCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,3.259150498612182,17.88262259973711,8.462108410970146,8.462108410970146,2.1203221904485545,0.0,24.780253821755714,9.843390348640755,0.7727272727272727,1.8181818181818181,0.7777777777777778,-1.32,22,12.422895657738865,0.19141043440451844,4.742100000000004,0,4,0,0,0,4,0,16,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,83.97359667480276,6.606881964512918,12.152040213667762,0.0,0.0,0.0,18.545492540416618,19.432464716784395,0.0,77.04985947511214,6.923737199690624,5.485685868074729,0.0,22.39478831581297,4.751851005966636,0.0,2.082714186632626,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,9,-99.0,-99.0,5.9809,-99.0
*CCCCCCCCCCCCCCOC(=O)CC=CCC(=O)O*,3.229719624362431,19.296836162110207,9.462108410970146,9.462108410970146,2.473875581041829,0.0,24.780253821755714,9.843390348640755,0.7083333333333334,1.6666666666666667,0.8,-1.32,24,14.28358838568298,0.19090509498684138,5.522300000000006,0,4,0,0,0,4,0,18,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,96.81523992065479,6.606881964512918,12.152040213667762,0.0,0.0,0.0,18.545492540416618,19.432464716784395,0.0,89.89150272096417,6.923737199690624,5.509035791675202,0.0,22.45195685572502,4.759575348444127,0.0,2.094440114569867,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,-99.0,-99.0,6.1489,-99.0
*CCCCCCOC(=O)CCC=CCCC(=O)O*,3.3554200287742892,15.054195474990921,6.462108410970146,6.462108410970146,1.3518596682797137,0.0,11.938610575903699,9.843390348640755,1.0,2.3333333333333335,0.7142857142857143,-1.32,18,8.788883929485472,0.09597085810896266,3.181700000000002,0,4,0,0,0,4,0,12,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,58.29031018309871,6.606881964512918,12.152040213667762,0.0,0.0,0.0,18.545492540416618,19.432464716784395,0.0,51.36657298340809,6.923737199690624,5.460079448970663,0.0,22.30813932853173,4.780841528307947,0.0,2.0414309837468947,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,-99.0,-99.0,5.9212,-99.0
*CCCCCCCCCCCCCCOC(=O)CCC=CCCC(=O)O*,3.23774502595554,20.7110497244833,10.462108410970146,10.462108410970146,2.7660732306528093,0.0,11.938610575903699,9.843390348640755,0.6923076923076923,1.6538461538461537,0.8181818181818182,-1.32,26,16.16484583806446,0.09375978252907147,6.302500000000006,0,4,0,0,0,4,0,20,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,109.65688316650682,6.606881964512918,12.152040213667762,0.0,0.0,0.0,18.545492540416618,19.432464716784395,0.0,102.7331459668162,6.923737199690624,5.635842633370428,0.0,22.62848394157855,4.815744749568833,0.0,2.136940810493316,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,-99.0,-99.0,6.0458,-99.0
*Oc1ccc(OC(=O)c2cc(OCCCCCCOCCCCC)c(C(*)=O)cc2OCCCCCCOCCCCC)cc1,1.9729669329460495,33.246219151486514,16.551201129990663,16.551201129990663,4.503866015518385,5.969305287951849,11.849612014826551,28.79084216384095,0.5909090909090909,1.5,0.6111111111111112,-3.1,44,14.122992561438274,0.09765809731251585,8.730400000000007,0,8,0,0,2,8,0,28,0,0,0.0,0.0,6.606881964512918,38.3799165319846,12.255465811081404,0.0,0.0,103.73897712034541,39.641291787077506,47.52510539416365,22.99804733313562,19.31711625624085,0.0,51.896757598158906,9.473725907600098,0.0,124.45495447188306,0.0,28.504985773933463,0.0,26.150875745867648,5.46042184202786,10.343960954992228,8.57693317922439,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,10,-99.0,-99.0,3.6545,-99.0
*CCOC(=O)c1ccc(C(=O)O*)c2c1CC2,2.280439123315201,13.120955864630139,4.9729620992320465,4.9729620992320465,1.8902390662751465,0.0,11.938610575903699,9.843390348640755,1.25,2.375,0.3333333333333333,-1.8399999999999999,16,1.2978551958273234,0.22664301986226554,1.5307,0,4,0,1,1,4,0,4,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,0.0,19.765380445542643,6.606881964512918,34.386540103711205,0.0,0.0,0.0,18.545492540416618,22.685033594492776,0.0,31.842880334931625,6.923737199690624,5.094627823708812,0.0,23.468855641812894,4.974376277332175,3.404015022675737,1.6021280007003311,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,4.3335,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OCCCCCC)cc1,1.9051518733108221,27.752501608810668,12.274875000348509,12.274875000348509,3.4408191051167685,17.98045140505166,31.45580512125909,14.580253302440804,0.8888888888888888,2.25,0.42857142857142855,-3.68,36,9.896550235133095,0.10309037574859481,4.074800000000003,1,8,0,0,2,7,1,17,0,0,0.0,0.0,0.0,33.75840203872809,24.13195082838476,5.316788604006331,0.0,70.75297263517268,6.606881964512918,59.65783953108687,11.49902366656781,15.160178952647087,0.0,36.78067362204564,36.75665493593935,0.0,62.99639154356669,0.0,10.156155192200448,0.0,48.49218140575367,8.297781291650129,13.735634764678027,2.4692891149611533,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,-99.0,-99.0,5.1422,-99.0
*C(=O)c1cccc(C(=O)c2ccc3c(c2)C(=Nc2cccc(N=C4OC(=O)c5cc(*)ccc54)c2)OC3=O)c1,1.3254905808090198,27.965526368391867,11.396222506372379,11.396222506372379,4.145058702775368,11.938610575903699,23.864896158209717,9.473725907600098,0.631578947368421,2.026315789473684,0.0,-5.499999999999999,38,3.717324323378033,0.045889283966109806,4.279100000000003,0,8,2,2,4,8,0,5,0,0,0.0,0.0,0.0,28.651874643887385,53.244646351942144,0.0,9.984809465271338,0.0,0.0,123.87329940034157,0.0,6.06636706846161,11.374772549367124,35.80350673411341,9.473725907600098,0.0,58.122309178166255,0.0,10.279729474299305,0.0,58.92485113890051,0.0,25.181122009287584,0.0,0,0,0,0,0,4,0,0,2,0,2,2,0,1,0,0,0,0,0,0,0,0,0,-99.0,-99.0,2.869,-99.0
*CCCCOC(=O)c1ccc(NC=Nc2ccc(C(=O)O*)cc2)cc1,1.8426449917089955,19.484916895309063,7.768386947706329,7.768386947706329,1.917722821646233,0.0,11.938610575903699,9.843390348640755,1.04,2.4,0.21052631578947367,-3.1499999999999995,25,4.908476568129078,0.26793858347909705,3.984200000000002,1,6,0,0,2,5,1,9,0,0,0.0,0.0,0.0,19.432464716784395,29.651918487792706,0.0,4.992404732635669,19.765380445542643,11.923670568519249,59.65783953108687,0.0,5.316788604006331,11.374772549367124,24.8840279029385,9.843390348640755,0.0,33.55762059738965,6.923737199690624,5.317813934037847,0.0,27.662929585945477,7.953128416423097,13.970689549129968,1.840597549340728,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-99.0,-99.0,3.6652,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCC)cc1,1.7778472094711284,27.75250160881067,12.274875000348509,12.274875000348509,3.5484448528375645,12.011146117099809,24.904188604742284,14.580253302440804,0.8611111111111112,2.138888888888889,0.42857142857142855,-3.68,36,9.896550235133095,0.17015921744750795,4.074800000000003,1,8,0,0,2,7,1,17,0,0,0.0,0.0,0.0,33.75840203872809,24.13195082838476,5.316788604006331,0.0,70.75297263517268,6.606881964512918,59.65783953108687,11.49902366656781,15.160178952647087,0.0,36.78067362204564,36.75665493593935,0.0,62.99639154356669,0.0,10.190368511285339,0.0,48.17587136688435,8.2238718783188,13.856626889951219,1.9732739753463617,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,-99.0,-99.0,5.0929,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OC)cc1,1.7533000936239485,27.045394827624126,11.68734137503101,11.68734137503101,3.4478526210720184,12.011146117099809,18.297306640229365,14.580253302440804,0.8571428571428571,2.1142857142857143,0.4074074074074074,-3.68,35,9.603608119482056,0.1693019161305056,3.684700000000003,1,8,0,0,2,7,1,16,0,0,0.0,0.0,0.0,33.75840203872809,24.13195082838476,5.316788604006331,0.0,63.82923543548206,7.109797541277533,59.65783953108687,11.49902366656781,15.160178952647087,0.0,37.28358919881026,36.75665493593935,0.0,56.07265434387607,0.0,9.891759717869014,0.0,47.82405395933702,8.172586295215035,13.797745930542664,0.0,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,-99.0,-99.0,5.1162,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,1.7695332141245634,34.82356942067614,17.2748750003485,17.2748750003485,5.168445909512023,12.011146117099809,18.297306640229365,14.580253302440804,0.6956521739130435,1.891304347826087,0.5789473684210527,-3.68,46,16.578424255421815,0.17602229668295077,7.97580000000001,1,8,0,0,2,7,1,27,0,0,0.0,0.0,0.0,33.75840203872809,24.13195082838476,5.316788604006331,0.0,134.9611888644328,6.606881964512918,59.65783953108687,11.49902366656781,15.160178952647087,0.0,36.78067362204564,36.75665493593935,0.0,127.20460777282682,0.0,10.699284892829139,0.0,49.388818725465,8.412560978586093,14.081208072945461,2.5976334201689513,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,12,-99.0,-99.0,5.1624,-99.0
*CCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,1.773126166127658,19.484916895309066,8.831239458947708,8.831239458947708,2.733823360444816,0.0,11.938610575903699,9.843390348640755,0.8,1.96,0.42857142857142855,-2.3599999999999994,25,5.053971921693844,0.2557949244313351,5.316000000000005,0,4,0,0,2,4,0,11,0,0,0.0,0.0,0.0,19.432464716784395,22.711059004833288,0.0,0.0,51.8694885601727,6.606881964512918,47.52510539416365,0.0,0.0,0.0,18.545492540416618,9.843390348640755,0.0,65.66172871201971,6.923737199690624,5.597605657606792,0.0,23.894663000890404,6.819012574581162,10.821886154070835,2.009796602011589,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6,-99.0,-99.0,3.7681,-99.0
*CCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,1.6718403071134156,20.89913045768216,9.83123945894771,9.83123945894771,3.0873767510380903,0.0,11.938610575903699,9.843390348640755,0.7407407407407407,1.8148148148148149,0.4782608695652174,-2.3599999999999994,27,6.088742295548227,0.255251583518485,6.096200000000006,0,4,0,0,2,4,0,13,0,0,0.0,0.0,0.0,19.432464716784395,22.711059004833288,0.0,0.0,64.71113180602472,6.606881964512918,47.52510539416365,0.0,0.0,0.0,18.545492540416618,9.843390348640755,0.0,78.50337195787175,6.923737199690624,5.640491123419527,0.0,23.97005066170889,6.828879825186533,10.840261944994117,2.0327219728527077,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,8,-99.0,-99.0,3.7387,-99.0
*CCCCCCCCCCCCOC(=O)c1ccc2cc(C(=O)O*)ccc2c1,1.6284898619071515,21.606237238868705,10.33123945894771,10.33123945894771,3.2641534463347264,0.0,11.938610575903699,9.843390348640755,0.7142857142857143,1.75,0.5,-2.3599999999999994,28,6.362544508397597,0.255007959898238,6.486300000000007,0,4,0,0,2,4,0,14,0,0,0.0,0.0,0.0,19.432464716784395,22.711059004833288,0.0,0.0,71.13195342895074,6.606881964512918,47.52510539416365,0.0,0.0,0.0,18.545492540416618,9.843390348640755,0.0,84.92419358079776,6.923737199690624,5.6568136892606375,0.0,24.001575036644876,6.8332036868101795,10.848089216289347,2.04103302531898,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,9,-99.0,-99.0,3.6798,-99.0
*Oc1ccc(OC(=O)c2ccc(C(*)=O)cc2)cc1C1CCCCCC1,1.7845254281403995,19.22540387131522,8.685193518440702,8.685193518440702,3.33975458867359,5.969305287951849,6.286160523129555,9.843390348640755,0.96,2.28,0.3333333333333333,-2.6199999999999997,25,3.5770510111880243,0.1983607085375454,4.876200000000003,0,4,0,1,2,4,0,5,0,1,0.0,0.0,0.0,19.4324647167844,12.255465811081404,0.0,0.0,44.442835783717456,0.0,59.15492395432226,11.49902366656781,9.843390348640755,0.0,12.255465811081404,0.0,0.0,70.7222646269521,0.0,5.064718089520822,0.0,23.960181846690617,5.803073641102486,12.520063348648305,0.0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.5076,-99.0
*CC(=O)NC(C)C(=O)O*,3.7663087916101996,8.85337115112852,2.3706263646683197,2.3706263646683197,0.3004070216711461,6.041840829147961,11.876485017303356,0.0,2.0,3.111111111111111,0.6,-1.06,9,1.41507260811005,0.011203703703703383,-0.5338000000000003,1,4,0,0,0,3,1,3,0,0,0.0,0.0,0.0,14.69560176298435,11.876485017303356,5.316788604006331,0.0,19.88931522852921,0.0,0.0,0.0,5.316788604006331,0.0,17.918325846451317,14.69560176298435,0.0,6.923737199690624,6.923737199690624,-0.24700207860922152,0.0,21.6157775888133,7.243381519274377,-0.4461574074074077,2.2972411186696897,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,5.8615,-99.0
*OC(C)C(=O)NC(C)C(*)=O,3.919440091748367,9.723614639131599,2.9146764930230695,2.9146764930230695,0.36020515440308,0.0,24.339147469377327,5.106527394840706,1.7,2.7,0.6666666666666666,-0.9000000000000001,10,1.5394848785035837,0.16120370370370352,-0.5636000000000003,1,4,0,0,0,3,1,4,0,0,0.0,0.0,0.0,14.69560176298435,12.193340252481061,5.316788604006331,0.0,25.99328161627751,0.0,0.0,0.0,5.316788604006331,0.0,24.339147469377327,14.69560176298435,0.0,13.847474399381248,0.0,-0.503868102796674,0.0,22.0297193877551,7.658665910808768,-0.29620370370370375,3.434469954648526,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,5.6199,-99.0
*Oc1ccc(C(=O)NNC(=O)c2cccc(C(=O)NNC(=O)c3ccc(OC(=O)c4cccc(C(*)=O)c4)cc3)c2)cc1,1.279308428345978,31.639252954758796,12.122586127271061,12.122586127271061,3.473690929392594,29.598024205357873,34.28947832320144,9.843390348640755,0.5,1.380952380952381,0.0,-6.299999999999999,42,6.634228573427425,0.06339296592653887,2.588,4,12,0,0,4,8,4,8,0,0,0.0,10.220328581182207,0.0,38.610613453071686,35.884184728487426,21.70316558844154,0.0,0.0,0.0,130.44258204556778,11.49902366656781,31.546555937082292,0.0,35.884184728487426,0.0,0.0,62.1479320546129,0.0,4.525553922378298,0.0,74.11521418002305,5.296637799554933,24.083187747320327,0.0,0,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,3.7359,-99.0
*CCCCOC(=O)CC(N)C(=O)O*,3.5982237265181642,11.681798275874712,3.988981864507822,3.988981864507822,0.6098835832105222,17.98045140505166,6.4208216229260096,10.470530430962235,1.5384615384615385,2.923076923076923,0.75,-1.1,13,3.8889644610603127,0.07056712962962974,0.0023000000000000798,2,5,0,0,0,5,1,7,0,0,0.0,0.0,0.0,19.432464716784395,11.938610575903699,0.0,5.733667477162185,32.22804289761661,6.606881964512918,0.0,0.0,5.733667477162185,0.0,24.587333369564575,19.432464716784395,0.0,19.26246486877803,6.923737199690624,4.953420865616932,0.0,22.10235502767835,4.6424651378763935,-0.8476773379104732,1.7720154093675018,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-99.0,-99.0,5.536,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCC(*)=O)cc2)C(=O)OC(C)CC)cc1,1.9319973616861967,26.50142475325411,11.207500685802701,11.207500685802701,3.0023807541430654,17.98045140505166,37.55977150900739,14.580253302440804,0.9411764705882353,2.2058823529411766,0.38461538461538464,-3.68,34,8.34782573090251,0.1013978876831072,3.293000000000002,1,8,0,0,2,7,1,14,0,0,0.0,0.0,0.0,33.75840203872809,24.13195082838476,5.316788604006331,0.0,64.51821135383356,0.0,59.65783953108687,11.49902366656781,15.160178952647087,0.0,36.277758045281026,36.75665493593935,0.0,50.65766387447927,0.0,10.154830615351722,0.0,48.322633996371636,8.25704815739406,13.648584725241864,3.7560270306717163,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,5.1256,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,1.868295131520344,29.87382195237031,12.92957553872776,12.92957553872776,3.456456145102618,12.011146117099809,50.63887433823677,24.0539792100409,0.8461538461538461,2.2051282051282053,0.4482758620689655,-3.7600000000000002,39,12.097188851471884,0.07412176182503427,2.9377000000000013,1,10,0,0,2,9,1,20,0,0,4.736862953800049,0.0,6.606881964512918,43.23212794632819,24.13195082838476,5.316788604006331,0.0,51.49050776639464,33.03440982256459,59.65783953108687,11.49902366656781,15.160178952647087,0.0,63.2082014800973,46.23038084353945,0.0,43.73392667478865,0.0,20.773290355629406,0.0,48.70066794314606,8.258134932207856,13.556979316590951,3.7143846828147233,0,0,0,0,0,4,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,-99.0,-99.0,5.2606,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OCC(C)C)cc1,1.8166020905359372,29.329851878000298,13.130717048005076,13.130717048005076,3.6549858343764763,12.011146117099809,24.215212686390757,14.580253302440804,0.8421052631578947,2.1052631578947367,0.4666666666666667,-3.68,38,11.15153308957397,0.1723712002242357,4.710900000000005,1,8,0,0,2,7,1,18,0,0,0.0,0.0,0.0,33.75840203872809,24.13195082838476,5.316788604006331,5.917906046161393,77.6767098348633,6.606881964512918,59.65783953108687,11.49902366656781,15.160178952647087,0.0,36.78067362204564,36.75665493593935,5.917906046161393,69.92012874325731,0.0,10.45926060656324,0.0,48.670016861466756,8.289141535309236,13.903829301269791,4.220128637209953,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,-99.0,-99.0,5.1444,-99.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)CCCCCCC(*)=O)cc2)C(=O)OC(C)C)cc1,1.8052983632895097,28.622745096813752,12.669495883341916,12.669495883341916,3.620034744297156,12.011146117099809,24.401273027977666,14.580253302440804,0.8378378378378378,2.081081081081081,0.4482758620689655,-3.68,37,10.85411141972711,0.17170522399867005,4.463300000000004,1,8,0,0,2,7,1,17,0,0,0.0,0.0,0.0,33.75840203872809,24.13195082838476,5.316788604006331,0.0,83.7806762226116,0.0,59.65783953108687,11.49902366656781,15.160178952647087,0.0,36.277758045281026,36.75665493593935,0.0,69.92012874325731,0.0,10.400228058609763,0.0,48.49788253329426,8.258490794755899,13.858476098642962,3.5531445821346486,0,0,0,0,0,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,-99.0,-99.0,5.0034,-99.0
