SMILES descriptor 1,SMILES descriptor 2,Anion Smiles,log Li:functional group,Comonomer percentage,approxMW(kDa),approxTg,chain architecture,Comonomer 1 CIC1,Comonomer 1 JGI8,Comonomer 1 MQNs_16,Comonomer 1 NumAromaticRings,Comonomer 1 PubchemFP145,Comonomer 1 PubchemFP15,Comonomer 1 PubchemFP178,Comonomer 1 PubchemFP299,Comonomer 1 PubchemFP33,Comonomer 1 PubchemFP340,Comonomer 1 PubchemFP367,Comonomer 1 PubchemFP370,Comonomer 1 PubchemFP375,Comonomer 1 PubchemFP434,Comonomer 1 PubchemFP528,Comonomer 1 PubchemFP582,Comonomer 1 PubchemFP613,Comonomer 1 PubchemFP643,Comonomer 1 PubchemFP680,Comonomer 1 PubchemFP693,Comonomer 1 PubchemFP696,Comonomer 1 RDF120u,Comonomer 1 RDF130m,Comonomer 1 RDF65u,Comonomer 1 RDF95m,Comonomer 1 RDF95u,Comonomer 1 SMR_VSA10,Comonomer 1 SMR_VSA7,Comonomer 1 SlogP_VSA12,Comonomer 1 SlogP_VSA6,Comonomer 1 fr_aryl_methyl,Comonomer 1 qed,Comonomer 2 AVP-0,Comonomer 2 GATS3m,Comonomer 2 GATS5v,Comonomer 2 MATS3s,Comonomer 2 MATS4c,Comonomer 2 MQNs_16,Comonomer 2 MQNs_5,Comonomer 2 NumAromaticCarbocycles,Comonomer 2 NumAromaticRings,Comonomer 2 PubchemFP12,Comonomer 2 PubchemFP13,Comonomer 2 PubchemFP148,Comonomer 2 PubchemFP15,Comonomer 2 PubchemFP178,Comonomer 2 PubchemFP299,Comonomer 2 PubchemFP3,Comonomer 2 PubchemFP33,Comonomer 2 PubchemFP370,Comonomer 2 PubchemFP375,Comonomer 2 PubchemFP376,Comonomer 2 PubchemFP439,Comonomer 2 PubchemFP528,Comonomer 2 PubchemFP586,Comonomer 2 PubchemFP613,Comonomer 2 PubchemFP614,Comonomer 2 PubchemFP656,Comonomer 2 PubchemFP680,Comonomer 2 PubchemFP688,Comonomer 2 PubchemFP696,Comonomer 2 RDF100m,Comonomer 2 SMR_VSA7,Comonomer 2 SlogP_VSA10,Comonomer 2 SlogP_VSA12,Comonomer 2 SlogP_VSA6,Comonomer 2 TDB10s,Comonomer 2 VSA_EState10,Comonomer 2 fr_aryl_methyl,drying vacuum,logCond60
CC(CO*)OC(=O)CCCC(*)=O,CC(CO*)OC(=O)CCCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.397940009,100.0,8.8,-21.5,S_1,2.357806496,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.134836135,6.88e-53,3.106449921,1.107706224,2.213295732,11.93861058,0.0,0.0,0.0,0,0.580732128,0.621785024,1.030566224,1.050608743,-0.155506071,-0.026218166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.323396648,0.0,0.0,0.0,0.0,15.8515874,0.0,0,2,-4.755114516
CC(CO*)OC(=O)CCCC(*)=O,CC(CO*)OC(=O)CCCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.22184875,100.0,8.8,-19.0,S_1,2.357806496,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.134836135,6.88e-53,3.106449921,1.107706224,2.213295732,11.93861058,0.0,0.0,0.0,0,0.580732128,0.621785024,1.030566224,1.050608743,-0.155506071,-0.026218166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.323396648,0.0,0.0,0.0,0.0,15.8515874,0.0,0,2,-4.62904256
CC(CO*)OC(=O)CCCC(*)=O,CC(CO*)OC(=O)CCCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.096910013,100.0,8.8,-16.0,S_1,2.357806496,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.134836135,6.88e-53,3.106449921,1.107706224,2.213295732,11.93861058,0.0,0.0,0.0,0,0.580732128,0.621785024,1.030566224,1.050608743,-0.155506071,-0.026218166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.323396648,0.0,0.0,0.0,0.0,15.8515874,0.0,0,2,-4.66122281
CC(CO*)OC(=O)CCCC(*)=O,CC(CO*)OC(=O)CCCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.0,100.0,8.8,-12.0,S_1,2.357806496,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.134836135,6.88e-53,3.106449921,1.107706224,2.213295732,11.93861058,0.0,0.0,0.0,0,0.580732128,0.621785024,1.030566224,1.050608743,-0.155506071,-0.026218166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.323396648,0.0,0.0,0.0,0.0,15.8515874,0.0,0,2,-4.785257582
CC(CO*)OC(=O)CCCC(*)=O,CC(CO*)OC(=O)CCCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.853871964,100.0,8.8,-9.5,S_1,2.357806496,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.134836135,6.88e-53,3.106449921,1.107706224,2.213295732,11.93861058,0.0,0.0,0.0,0,0.580732128,0.621785024,1.030566224,1.050608743,-0.155506071,-0.026218166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.323396648,0.0,0.0,0.0,0.0,15.8515874,0.0,0,2,-4.813752317
CC(CO*)OC(=O)COCC(*)=O,CC(CO*)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-2.176091259,100.0,6.7,14.0,S_1,2.125814584,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098711,2.79e-73,6.112289053,0.008883722,0.094463325,11.93861058,0.0,0.0,0.0,0,0.539854008,0.59688015,1.107190237,0.761213884,-0.032734308,-0.007343215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.060193138,0.0,0.0,0.0,0.0,15.60715097,0.0,0,2,-6.539097932
CC(CO*)OC(=O)COCC(*)=O,CC(CO*)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.574031268,100.0,6.7,18.5,S_1,2.125814584,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098711,2.79e-73,6.112289053,0.008883722,0.094463325,11.93861058,0.0,0.0,0.0,0,0.539854008,0.59688015,1.107190237,0.761213884,-0.032734308,-0.007343215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.060193138,0.0,0.0,0.0,0.0,15.60715097,0.0,0,2,-6.38075676
CC(CO*)OC(=O)COCC(*)=O,CC(CO*)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.397940009,100.0,6.7,19.0,S_1,2.125814584,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098711,2.79e-73,6.112289053,0.008883722,0.094463325,11.93861058,0.0,0.0,0.0,0,0.539854008,0.59688015,1.107190237,0.761213884,-0.032734308,-0.007343215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.060193138,0.0,0.0,0.0,0.0,15.60715097,0.0,0,2,-5.951441712
CC(CO*)OC(=O)COCC(*)=O,CC(CO*)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.273001272,100.0,6.7,22.0,S_1,2.125814584,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098711,2.79e-73,6.112289053,0.008883722,0.094463325,11.93861058,0.0,0.0,0.0,0,0.539854008,0.59688015,1.107190237,0.761213884,-0.032734308,-0.007343215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.060193138,0.0,0.0,0.0,0.0,15.60715097,0.0,0,2,-5.891551102
CC(CO*)OC(=O)COCC(*)=O,CC(CO*)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.176091259,100.0,6.7,26.0,S_1,2.125814584,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098711,2.79e-73,6.112289053,0.008883722,0.094463325,11.93861058,0.0,0.0,0.0,0,0.539854008,0.59688015,1.107190237,0.761213884,-0.032734308,-0.007343215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.060193138,0.0,0.0,0.0,0.0,15.60715097,0.0,0,2,-5.909080719
CC(CO*)OC(=O)COCC(*)=O,CC(CO*)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.029963223,100.0,6.7,31.0,S_1,2.125814584,0.008230453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00098711,2.79e-73,6.112289053,0.008883722,0.094463325,11.93861058,0.0,0.0,0.0,0,0.539854008,0.59688015,1.107190237,0.761213884,-0.032734308,-0.007343215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.060193138,0.0,0.0,0.0,0.0,15.60715097,0.0,0,2,-6.534425323
*OCC(COCC=C)OC(=O)CCCC(*)=O,*OCC(COCC=C)OC(=O)CCCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-2.176091259,100.0,10.4,-40.0,S_2,2.157595483,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,5.249009795,1.982954066,6.113507533,4.20040079,17.63876653,11.93861058,12.65495579,0.0,12.65495579,0,0.336709278,0.598021199,1.067599552,0.989144551,-0.115615655,-0.1304181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.177298991,12.65495579,0.0,0.0,12.65495579,22.59794062,0.0,0,2,-5.151567228
*OCC(COCC=C)OC(=O)CCCC(*)=O,*OCC(COCC=C)OC(=O)CCCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.574031268,100.0,10.4,-35.0,S_2,2.157595483,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,5.249009795,1.982954066,6.113507533,4.20040079,17.63876653,11.93861058,12.65495579,0.0,12.65495579,0,0.336709278,0.598021199,1.067599552,0.989144551,-0.115615655,-0.1304181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.177298991,12.65495579,0.0,0.0,12.65495579,22.59794062,0.0,0,2,-4.810132698
*OCC(COCC=C)OC(=O)CCCC(*)=O,*OCC(COCC=C)OC(=O)CCCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.397940009,100.0,10.4,-34.0,S_2,2.157595483,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,5.249009795,1.982954066,6.113507533,4.20040079,17.63876653,11.93861058,12.65495579,0.0,12.65495579,0,0.336709278,0.598021199,1.067599552,0.989144551,-0.115615655,-0.1304181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.177298991,12.65495579,0.0,0.0,12.65495579,22.59794062,0.0,0,2,-4.67520887
*OCC(COCC=C)OC(=O)CCCC(*)=O,*OCC(COCC=C)OC(=O)CCCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.273001272,100.0,10.4,-30.0,S_2,2.157595483,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,5.249009795,1.982954066,6.113507533,4.20040079,17.63876653,11.93861058,12.65495579,0.0,12.65495579,0,0.336709278,0.598021199,1.067599552,0.989144551,-0.115615655,-0.1304181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.177298991,12.65495579,0.0,0.0,12.65495579,22.59794062,0.0,0,2,-4.507251708
*OCC(COCC=C)OC(=O)CCCC(*)=O,*OCC(COCC=C)OC(=O)CCCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.176091259,100.0,10.4,-26.0,S_2,2.157595483,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,5.249009795,1.982954066,6.113507533,4.20040079,17.63876653,11.93861058,12.65495579,0.0,12.65495579,0,0.336709278,0.598021199,1.067599552,0.989144551,-0.115615655,-0.1304181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.177298991,12.65495579,0.0,0.0,12.65495579,22.59794062,0.0,0,2,-4.484513804
*OCC(COCC=C)OC(=O)CCCC(*)=O,*OCC(COCC=C)OC(=O)CCCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.029963223,100.0,10.4,-23.0,S_2,2.157595483,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,5.249009795,1.982954066,6.113507533,4.20040079,17.63876653,11.93861058,12.65495579,0.0,12.65495579,0,0.336709278,0.598021199,1.067599552,0.989144551,-0.115615655,-0.1304181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.177298991,12.65495579,0.0,0.0,12.65495579,22.59794062,0.0,0,2,-4.610508632
*OCC(COCC=C)OC(=O)COCC(*)=O,*OCC(COCC=C)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-2.301029996,100.0,8.9,-13.0,S_2,2.112984104,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.376913971,0.572282987,4.280049546,1.026334116,5.106004413,11.93861058,12.65495579,0.0,12.65495579,0,0.314447065,0.579342544,1.122897784,0.794703451,0.015046428,-0.102771962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.036506352,12.65495579,0.0,0.0,12.65495579,23.91077388,0.0,0,2,-5.256906424
*OCC(COCC=C)OC(=O)COCC(*)=O,*OCC(COCC=C)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.698970004,100.0,8.9,-9.0,S_2,2.112984104,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.376913971,0.572282987,4.280049546,1.026334116,5.106004413,11.93861058,12.65495579,0.0,12.65495579,0,0.314447065,0.579342544,1.122897784,0.794703451,0.015046428,-0.102771962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.036506352,12.65495579,0.0,0.0,12.65495579,23.91077388,0.0,0,2,-4.895870094
*OCC(COCC=C)OC(=O)COCC(*)=O,*OCC(COCC=C)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.522878745,100.0,8.9,-6.0,S_2,2.112984104,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.376913971,0.572282987,4.280049546,1.026334116,5.106004413,11.93861058,12.65495579,0.0,12.65495579,0,0.314447065,0.579342544,1.122897784,0.794703451,0.015046428,-0.102771962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.036506352,12.65495579,0.0,0.0,12.65495579,23.91077388,0.0,0,2,-4.821788801
*OCC(COCC=C)OC(=O)COCC(*)=O,*OCC(COCC=C)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.397940009,100.0,8.9,-3.5,S_2,2.112984104,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.376913971,0.572282987,4.280049546,1.026334116,5.106004413,11.93861058,12.65495579,0.0,12.65495579,0,0.314447065,0.579342544,1.122897784,0.794703451,0.015046428,-0.102771962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.036506352,12.65495579,0.0,0.0,12.65495579,23.91077388,0.0,0,2,-4.688594864
*OCC(COCC=C)OC(=O)COCC(*)=O,*OCC(COCC=C)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.301029996,100.0,8.9,0.0,S_2,2.112984104,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.376913971,0.572282987,4.280049546,1.026334116,5.106004413,11.93861058,12.65495579,0.0,12.65495579,0,0.314447065,0.579342544,1.122897784,0.794703451,0.015046428,-0.102771962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.036506352,12.65495579,0.0,0.0,12.65495579,23.91077388,0.0,0,2,-4.599761809
*OCC(COCC=C)OC(=O)COCC(*)=O,*OCC(COCC=C)OC(=O)COCC(*)=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.15490196,100.0,8.9,4.0,S_2,2.112984104,0.00617284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.376913971,0.572282987,4.280049546,1.026334116,5.106004413,11.93861058,12.65495579,0.0,12.65495579,0,0.314447065,0.579342544,1.122897784,0.794703451,0.015046428,-0.102771962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.036506352,12.65495579,0.0,0.0,12.65495579,23.91077388,0.0,0,2,-4.948854422
*OC(=O)CCC(=O)O*,*OC(=O)CCC(=O)O*,N#C[S-],-1.397940009,100.0,23.4,-3.0,S_1,2.160964047,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98e-270,0.0,3.108728475,0.014782257,2.098833656,11.93861058,0.0,0.0,0.0,0,0.530197419,0.604720672,1.143625882,0.864431914,-0.257382155,-0.591460754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77e-13,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-7.693177742
*OC(=O)CCCCCCCCC(=O)O*,*OC(=O)CCCCCCCCC(=O)O*,N#C[S-],-1.397940009,100.0,33.0,-37.0,S_1,3.253086069,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,2.86787176,0.017830418,18.50617085,0.247655478,3.566023524,11.93861058,0.0,0.0,0.0,0,0.450743321,0.643115463,0.946688875,0.958729181,-0.019399973,-0.062139991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2.718607054,0.0,0.0,0.0,0.0,34.03809517,0.0,0,1,-7.384470596
CC(=O)N1C(*)C(*)N(C(C)=O)C1=O,CC(=O)N1C(*)C(*)N(C(C)=O)C1=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,0.0,100.0,47.0,24.0,S_1,2.08973493,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.927036003,5.82e-150,8.270000000000002e-148,17.84547397,0.0,0.0,0.0,0,0.506251149,0.586115469,1.143882045,0.968087404,-0.249733948,0.300724301,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.65e-241,0.0,4.794537184,0.0,0.0,0.0,0.0,0,2,-5.658
CC(=O)N1C(*)C(*)N(C(C)=O)C1=O,CC(=O)N1C(*)C(*)N(C(C)=O)C1=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.176091259,100.0,47.0,35.0,S_1,2.08973493,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.927036003,5.82e-150,8.270000000000002e-148,17.84547397,0.0,0.0,0.0,0,0.506251149,0.586115469,1.143882045,0.968087404,-0.249733948,0.300724301,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.65e-241,0.0,4.794537184,0.0,0.0,0.0,0.0,0,2,-5.683
CC(=O)N1C(*)C(*)N(C(C)=O)C1=O,CC(=O)N1C(*)C(*)N(C(C)=O)C1=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.477121255,100.0,47.0,32.0,S_1,2.08973493,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.927036003,5.82e-150,8.270000000000002e-148,17.84547397,0.0,0.0,0.0,0,0.506251149,0.586115469,1.143882045,0.968087404,-0.249733948,0.300724301,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.65e-241,0.0,4.794537184,0.0,0.0,0.0,0.0,0,2,-4.59
CC(=O)N1C(*)C(*)N(C(C)=O)C1=O,CC(=O)N1C(*)C(*)N(C(C)=O)C1=O,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.954242509,100.0,47.0,39.0,S_1,2.08973493,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.927036003,5.82e-150,8.270000000000002e-148,17.84547397,0.0,0.0,0.0,0,0.506251149,0.586115469,1.143882045,0.968087404,-0.249733948,0.300724301,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,9.65e-241,0.0,4.794537184,0.0,0.0,0.0,0.0,0,2,-7.344
*CC(C*)C#N,*CC(C*)C#N,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.301029996,100.0,170.0,80.0,S_1,1.804290371,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.58e-176,0.0,0.0,0.0,0.0,0.0,0.0,0,0.418494417,0.704912773,1.116248745,0.0,-0.05440868,-0.275738513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-5.182529456
*CC(C*)C#N,*CC(C*)C#N,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.477121255,100.0,170.0,80.0,S_1,1.804290371,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.58e-176,0.0,0.0,0.0,0.0,0.0,0.0,0,0.418494417,0.704912773,1.116248745,0.0,-0.05440868,-0.275738513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-6.728347089
*CC(C*)C#N,*CC(C*)C#N,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.77815125,100.0,170.0,80.0,S_1,1.804290371,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.58e-176,0.0,0.0,0.0,0.0,0.0,0.0,0,0.418494417,0.704912773,1.116248745,0.0,-0.05440868,-0.275738513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-6.690203809
*CC(C*)C#N,*CC(C*)C#N,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.903089987,100.0,170.0,80.0,S_1,1.804290371,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.58e-176,0.0,0.0,0.0,0.0,0.0,0.0,0,0.418494417,0.704912773,1.116248745,0.0,-0.05440868,-0.275738513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-6.242537778
*CC(C*)C#N,*CC(C*)C#N,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.079181246,100.0,170.0,80.0,S_1,1.804290371,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.58e-176,0.0,0.0,0.0,0.0,0.0,0.0,0,0.418494417,0.704912773,1.116248745,0.0,-0.05440868,-0.275738513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-6.735953645
*CC(C*)C#N,*CC(C*)C#N,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-1.204119983,100.0,170.0,80.0,S_1,1.804290371,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3.58e-176,0.0,0.0,0.0,0.0,0.0,0.0,0,0.418494417,0.704912773,1.116248745,0.0,-0.05440868,-0.275738513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-6.997216472
*CCN(*)CCC#N,*CCN(*)CCC#N,C(F)(F)(F)S(=O)(=O)[O-],-1.0,100.0,190.0,-36.0,S_1,2.071722409,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.707219428,0.0,0.0,0.0,0.0,0.0,0.0,0,0.501431024,0.686948679,1.370177322,0.704659621,-0.178505051,0.239005689,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-4.830599842
OC(*)C*,*CCOC(=O)C*,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,-0.602059991,98.0,125000.0,58.0,S_1,1.289960053,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.406807966,0.67060056,1.365897701,1.101936842,-0.369873817,0.033479063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-6.403909826
OC(*)C*,*CCOC(=O)C*,C(F)(F)(F)S(=O)(=O)[O-],-0.602059991,98.0,125000.0,67.0,S_1,1.289960053,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.406807966,0.67060056,1.365897701,1.101936842,-0.369873817,0.033479063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,-7.23847389
